date,BTC-USD,ETC-USD,ALGO-USD,XTZ-USD,ETH-USD,EOS-USD,XLM-USD,LTC-USD,LINK-USD,BCH-USD,DASH-USD
2021-04-19 12:00:00,55461.23,34.85,1.3562,5.6062,2148.64,6.771,0.511206,260.79,36.775,918.14,295.081
2021-04-19 18:00:00,55696.83,34.234,1.2936,5.4588,2163.82,6.601,0.50072,261.56,35.80695,892.36,294.021
2021-04-20 00:00:00,55017.69,32.111,1.238,5.2857,2121.38,6.393,0.484684,249.76,35.82711,880.49,295.784
2021-04-20 06:00:00,56339.56,34.348,1.3396,5.5984,2197.0,6.675,0.50401,258.41,37.83942,954.25,307.865
2021-04-20 12:00:00,55936.43,34.042,1.3239,5.5764,2272.58,6.649,0.512565,265.0,38.30844,937.51,323.876
2021-04-20 18:00:00,56499.29,33.824,1.2912,5.7101,2332.6,6.701,0.529005,261.01,39.02144,941.9,317.503
2021-04-21 00:00:00,55446.23,34.09,1.2719,5.6486,2305.75,6.622,0.516128,261.85,37.875,949.44,322.766
2021-04-21 06:00:00,54606.0,31.93,1.2016,5.4015,2265.76,6.333,0.494525,254.25,36.30007,914.3,304.854
2021-04-21 12:00:00,55550.82,33.231,1.3371,5.665,2421.34,6.645,0.509524,270.79,37.95118,956.6,312.41
2021-04-21 18:00:00,53800.86,31.916,1.2115,5.3279,2357.21,6.32,0.489529,257.78,36.25885,910.22,294.967
2021-04-22 00:00:00,54478.47,35.744,1.2886,5.3981,2478.24,6.44,0.492602,266.14,37.35,929.32,304.499
2021-04-22 06:00:00,54860.02,37.63,1.2909,5.45,2545.57,6.695,0.496617,278.5,38.33268,948.51,307.91
2021-04-22 12:00:00,53320.2,35.151,1.25,5.447,2524.45,6.476,0.488828,270.99,38.28155,925.19,299.099
2021-04-22 18:00:00,51701.59,33.62,1.1627,4.9174,2399.99,5.857,0.450491,252.65,35.15,853.97,276.312
2021-04-23 00:00:00,49482.29,29.108,1.0631,4.442,2228.33,5.116,0.4035,228.45,32.31756,773.89,252.381
2021-04-23 06:00:00,50146.02,31.94,1.1198,4.6507,2299.07,5.414,0.42806,238.01,33.63341,799.04,258.529
2021-04-23 12:00:00,49909.94,30.475,1.1199,4.6426,2294.77,5.36,0.432471,235.13,33.9393,796.75,255.835
2021-04-23 18:00:00,51187.27,32.591,1.1697,4.8262,2370.05,5.582,0.451038,241.67,35.25,840.39,262.786
2021-04-24 00:00:00,50508.95,32.26,1.1691,4.8022,2319.01,5.453,0.443634,235.41,34.10036,814.28,259.235
2021-04-24 06:00:00,49124.98,29.911,1.0898,4.4602,2182.66,5.119,0.416898,224.15,31.88674,760.84,242.557
2021-04-24 12:00:00,50177.13,30.252,1.1201,4.5663,2251.99,5.234,0.428039,228.4,31.95164,781.03,246.755
2021-04-24 18:00:00,50089.15,29.723,1.0901,4.4547,2216.72,5.094,0.426,225.3,31.28093,772.47,246.262
2021-04-25 00:00:00,49842.56,29.865,1.1129,4.5156,2204.47,5.149,0.426685,227.03,31.45695,775.39,258.199
2021-04-25 06:00:00,49589.99,30.071,1.1571,4.6014,2289.44,5.238,0.42781,227.15,31.95775,774.4,262.901
2021-04-25 12:00:00,49986.38,30.654,1.162,4.6557,2327.86,5.294,0.435468,230.33,32.75,788.09,260.771
2021-04-25 18:00:00,49121.0,29.377,1.0958,4.4565,2322.16,5.0,0.416677,224.18,31.72301,760.47,247.32
2021-04-26 00:00:00,52608.14,31.818,1.1886,4.9338,2470.52,5.475,0.455429,242.04,34.45179,814.61,269.695
2021-04-26 06:00:00,53715.72,32.165,1.2336,5.1322,2522.01,5.578,0.4653,244.36,35.09381,832.61,275.37
2021-04-26 12:00:00,54123.94,32.314,1.2389,5.243,2512.8,5.701,0.471264,247.31,35.08098,839.42,275.402
2021-04-26 18:00:00,54053.6,32.861,1.2367,5.2288,2534.0,5.873,0.486158,247.65,35.15311,849.98,278.525
2021-04-27 00:00:00,53992.87,33.134,1.2759,5.3529,2530.53,5.93,0.507376,250.9,35.74767,859.02,286.419
2021-04-27 06:00:00,55237.57,33.694,1.2822,5.4505,2576.59,6.09,0.518964,257.4,36.95478,879.77,290.207
2021-04-27 12:00:00,54959.55,33.707,1.2706,5.3488,2648.42,5.951,0.506835,258.98,37.0131,876.07,284.138
2021-04-27 18:00:00,55069.62,33.805,1.3107,5.4349,2667.86,6.065,0.510519,259.96,36.84205,890.85,293.333
2021-04-28 00:00:00,54675.57,34.015,1.2687,5.3003,2620.45,5.872,0.498819,254.02,36.04983,884.0,286.784
2021-04-28 06:00:00,54894.65,34.528,1.2641,5.289,2693.28,5.947,0.495911,255.93,36.33482,885.21,285.677
2021-04-28 12:00:00,54900.0,33.923,1.2729,5.2253,2715.93,5.88,0.490127,254.17,35.88114,886.02,285.072
2021-04-28 18:00:00,54894.03,35.106,1.2901,5.2535,2751.59,5.961,0.497567,258.81,36.26785,911.14,288.875
2021-04-29 00:00:00,53960.61,34.399,1.2719,5.2477,2721.75,5.851,0.492503,256.17,35.47642,886.19,281.593
2021-04-29 06:00:00,54347.42,34.606,1.368,5.392,2766.0,5.969,0.501063,258.47,36.9,899.78,285.56
2021-04-29 12:00:00,52766.09,34.228,1.2722,5.148,2732.51,5.7,0.483207,250.91,35.36975,869.64,276.036
2021-04-29 18:00:00,53580.0,34.501,1.3234,5.2452,2758.92,5.899,0.491866,255.51,36.4578,880.71,287.018
2021-04-30 00:00:00,54326.43,34.795,1.3711,5.3626,2774.26,6.225,0.512199,263.1,37.23001,905.91,300.085
2021-04-30 06:00:00,54282.63,35.066,1.4067,5.3746,2741.33,6.152,0.517204,261.2,37.82,921.09,316.341
2021-04-30 12:00:00,56602.32,36.037,1.4091,5.5735,2761.43,6.317,0.529838,266.55,38.15998,990.51,323.931
2021-04-30 18:00:00,57798.77,36.398,1.4046,5.6221,2776.45,6.457,0.53049,271.59,38.15982,997.0,320.231
2021-05-01 00:00:00,58170.36,38.892,1.3924,5.6502,2850.99,6.566,0.53028,273.41,38.45252,1012.85,319.51
2021-05-01 06:00:00,57879.76,41.044,1.3934,5.7009,2860.89,6.513,0.525789,272.61,38.80978,1012.04,318.647
2021-05-01 12:00:00,57600.0,41.298,1.3896,5.6962,2935.22,6.401,0.521207,269.99,40.1504,994.23,313.456
2021-05-01 18:00:00,57859.28,44.754,1.3956,5.8276,2948.92,6.621,0.540574,277.0,41.28199,1005.22,322.382
2021-05-02 00:00:00,56971.39,44.283,1.3467,5.612,2917.51,6.436,0.523704,271.54,39.95581,977.96,311.877
2021-05-02 06:00:00,57127.68,45.849,1.3704,5.6524,2937.42,6.487,0.525621,272.17,39.90248,987.47,313.996
2021-05-02 12:00:00,56845.68,45.571,1.3918,5.6444,2937.14,6.596,0.53757,270.23,39.59529,980.68,316.497
2021-05-02 18:00:00,56625.2,44.906,1.3898,5.6133,2952.09,6.528,0.556265,269.1,39.50338,973.45,315.5
2021-05-03 00:00:00,57954.85,46.42,1.4276,5.7396,3103.0,6.656,0.563262,273.9,40.51271,1000.15,318.882
2021-05-03 06:00:00,58699.7,49.891,1.4568,5.8788,3154.45,6.825,0.560072,280.4,40.65754,1022.28,337.397
2021-05-03 12:00:00,57999.89,50.302,1.4679,5.9651,3287.49,6.83,0.559008,296.51,41.38258,1041.2,336.013
2021-05-03 18:00:00,57212.73,52.402,1.4362,6.0066,3433.99,6.812,0.551257,294.91,42.1,1015.68,343.0
2021-05-04 00:00:00,56045.35,53.993,1.3917,5.7198,3382.14,6.439,0.528113,283.91,40.13124,968.94,327.5
2021-05-04 06:00:00,56188.4,56.5,1.429,5.9384,3483.0,6.879,0.533365,317.62,42.75265,1020.27,357.802
2021-05-04 12:00:00,54205.76,65.001,1.3304,5.6762,3339.57,6.552,0.508528,307.69,45.58402,974.07,353.079
2021-05-04 18:00:00,53241.92,69.488,1.2746,5.4974,3240.01,6.339,0.502353,305.5,45.56438,951.03,361.803
2021-05-05 00:00:00,54727.56,89.327,1.3439,6.0755,3285.04,7.237,0.525479,333.9,49.16017,1084.6,392.224
2021-05-05 06:00:00,55154.65,87.936,1.3787,6.3925,3354.78,7.483,0.550638,337.65,48.0296,1197.98,399.966
2021-05-05 12:00:00,57345.45,127.703,1.4205,6.4855,3402.72,8.201,0.596916,349.15,47.68319,1274.4,399.669
2021-05-05 18:00:00,57515.69,101.854,1.4436,6.6131,3529.97,8.728,0.605517,356.43,49.62213,1454.85,397.26
2021-05-06 00:00:00,57239.89,104.77,1.491,6.7533,3456.06,8.968,0.626656,338.36,47.68566,1333.74,400.067
2021-05-06 06:00:00,58073.22,121.551,1.5451,6.9912,3526.93,9.432,0.623753,347.6,48.74882,1424.36,398.134
2021-05-06 12:00:00,56844.66,149.477,1.5337,7.6138,3548.64,11.406,0.675125,344.93,48.66159,1473.45,426.433
2021-05-06 18:00:00,56440.66,141.059,1.5453,7.5837,3492.75,11.491,0.651603,354.44,47.18943,1509.89,443.754
2021-05-07 00:00:00,55830.32,136.423,1.5209,7.6894,3416.75,11.714,0.630775,351.22,46.59005,1392.22,441.873
2021-05-07 06:00:00,56523.74,141.248,1.6463,7.5397,3446.68,11.704,0.669691,357.52,47.24036,1403.93,430.0
2021-05-07 12:00:00,58175.04,122.182,1.6207,7.2725,3537.99,10.56,0.651306,352.48,51.01186,1384.87,428.962
2021-05-07 18:00:00,57380.39,121.267,1.5794,7.0901,3484.7,10.376,0.631555,345.25,49.16947,1341.6,405.0
2021-05-08 00:00:00,57951.37,120.066,1.6059,7.1418,3540.48,10.582,0.626937,347.7,48.60714,1390.53,424.593
2021-05-08 06:00:00,58662.71,116.803,1.554,7.083,3546.91,10.126,0.626413,342.61,47.73382,1396.21,410.931
2021-05-08 12:00:00,59016.38,117.714,1.5344,6.938,3840.0,9.932,0.619589,344.84,47.62024,1366.84,403.91
2021-05-08 18:00:00,58958.05,127.654,1.5207,6.9885,3917.26,10.35,0.615217,347.72,48.7115,1399.02,409.719
2021-05-09 00:00:00,58505.57,120.85,1.4917,6.8142,3922.85,10.233,0.60553,343.46,47.74035,1368.37,391.212
2021-05-09 06:00:00,57886.29,122.537,1.4855,6.6689,3854.0,9.853,0.591744,357.58,48.72308,1340.37,389.785
2021-05-09 12:00:00,57532.38,119.969,1.5095,6.8671,3917.18,9.904,0.631,361.15,50.65483,1335.18,406.17
2021-05-09 18:00:00,58312.57,117.959,1.5172,7.1061,3928.44,10.539,0.628938,388.3,52.33984,1430.3,407.434
2021-05-10 00:00:00,59123.84,128.007,1.542,7.0552,4130.46,10.764,0.67585,400.53,51.77218,1521.48,422.967
2021-05-10 06:00:00,58172.68,119.589,1.4793,6.8433,4074.53,10.202,0.741015,390.74,50.5133,1471.03,413.74
2021-05-10 12:00:00,57041.36,117.471,1.4462,6.7028,4145.49,10.135,0.710404,383.03,49.0737,1419.65,395.282
2021-05-10 18:00:00,55866.41,105.06,1.3719,6.2012,3949.45,9.273,0.6585,359.41,46.37129,1321.83,371.86
2021-05-11 00:00:00,54868.89,104.618,1.3804,6.071,3881.91,9.089,0.639049,353.39,45.20983,1324.03,372.291
2021-05-11 06:00:00,55265.15,105.059,1.3906,6.2609,3976.11,9.134,0.641627,354.27,46.23849,1354.44,376.159
2021-05-11 12:00:00,56464.96,110.908,1.4633,7.0093,4042.29,13.164,0.712497,369.23,47.32791,1472.41,398.454
2021-05-11 18:00:00,56753.19,111.437,1.4749,7.1385,4179.76,14.528,0.735656,378.16,48.86401,1550.88,427.22
2021-05-12 00:00:00,57285.35,110.518,1.4755,7.0153,4330.57,13.681,0.703396,387.18,48.86568,1563.36,424.309
2021-05-12 06:00:00,56518.36,108.036,1.4259,6.9599,4279.66,13.108,0.684328,376.68,48.08488,1504.1,426.63
2021-05-12 12:00:00,54918.96,100.494,1.3939,6.5778,4148.72,12.08,0.656625,353.53,46.19495,1411.61,397.541
2021-05-12 18:00:00,49498.77,84.862,1.2762,5.9445,3826.37,10.349,0.59323,310.91,41.50178,1232.08,360.338
2021-05-13 00:00:00,50956.48,93.563,1.369,6.317,3995.38,11.013,0.626701,330.78,44.48935,1323.64,377.654
2021-05-13 06:00:00,49790.93,87.888,1.331,6.0059,3748.0,10.584,0.5926,316.15,42.55241,1244.14,357.211
2021-05-13 12:00:00,48431.03,83.379,1.3535,5.9983,3699.89,9.991,0.60146,304.26,41.51492,1185.84,349.994
2021-05-13 18:00:00,49690.11,88.726,1.3527,6.1235,3719.23,10.615,0.653333,318.41,43.29698,1257.95,357.81
2021-05-14 00:00:00,49724.99,89.989,1.3598,6.2354,3853.24,10.963,0.685485,319.55,44.42652,1267.08,368.6
2021-05-14 06:00:00,50641.76,113.235,1.439,6.3842,4009.04,11.383,0.676698,329.43,45.98626,1323.96,381.045
2021-05-14 12:00:00,50645.46,106.45,1.4561,6.3717,4103.09,11.375,0.66982,329.36,46.60769,1319.84,376.268
2021-05-14 18:00:00,49893.48,104.683,1.4779,6.4847,4080.51,11.163,0.668866,326.67,46.61093,1297.39,371.316
2021-05-15 00:00:00,49701.07,107.597,1.4456,6.3028,4039.33,11.148,0.684187,324.41,47.04119,1288.22,368.604
2021-05-15 06:00:00,48965.9,104.317,1.4131,6.1072,3904.89,10.626,0.675734,314.75,43.91715,1241.01,354.462
2021-05-15 12:00:00,47846.39,96.828,1.4158,5.96,3748.98,10.388,0.704905,304.86,42.38888,1198.74,342.518
2021-05-15 18:00:00,46775.51,95.192,1.3891,5.7878,3649.54,10.244,0.681827,300.18,41.51479,1170.99,336.201
2021-05-16 00:00:00,48159.06,98.872,1.5086,5.9619,3782.49,10.641,0.745471,308.96,43.0414,1224.88,349.427
2021-05-16 06:00:00,49063.01,100.237,1.4778,6.1062,3793.01,10.789,0.758374,317.55,43.69682,1246.89,360.199
2021-05-16 12:00:00,47120.66,94.396,1.444,5.8032,3609.8,10.066,0.725448,303.4,41.09019,1178.06,337.913
2021-05-16 18:00:00,46450.79,93.938,1.3979,5.6796,3585.62,10.111,0.711585,296.11,40.70647,1167.59,331.99
2021-05-17 00:00:00,44138.38,87.367,1.3275,5.339,3337.21,9.233,0.665687,279.41,37.6137,1055.4,313.014
2021-05-17 06:00:00,45803.18,91.981,1.3913,5.5258,3520.33,9.738,0.706933,290.48,39.76542,1126.12,315.675
2021-05-17 12:00:00,42598.21,86.847,1.2779,5.0771,3200.99,8.965,0.648251,266.86,36.37998,1031.03,286.651
2021-05-17 18:00:00,43580.5,89.408,1.2861,5.1778,3283.32,9.147,0.643996,281.6,37.21983,1068.76,294.587
2021-05-18 00:00:00,45413.77,92.59,1.3493,5.518,3527.62,9.603,0.668343,305.94,40.13458,1131.96,313.154
2021-05-18 06:00:00,45387.26,92.102,1.3829,5.8427,3540.59,9.938,0.691677,313.41,41.17671,1155.17,316.482
2021-05-18 12:00:00,43376.58,88.338,1.361,5.7965,3401.76,9.325,0.656334,303.22,40.85515,1102.76,310.079
2021-05-18 18:00:00,42857.15,88.499,1.3658,5.7472,3375.96,9.327,0.64574,294.13,42.57775,1091.45,304.984
2021-05-19 00:00:00,39206.48,75.927,1.1887,5.0279,2929.74,7.952,0.569681,267.02,37.36874,948.35,264.95
2021-05-19 06:00:00,38690.13,67.891,1.0835,4.6109,2723.87,7.299,0.515583,242.25,33.3005,852.48,233.968
2021-05-19 12:00:00,39470.78,68.45,1.0575,4.3972,2776.2,6.555,0.499757,210.92,31.83179,799.37,222.702
2021-05-19 18:00:00,36731.75,59.579,0.9494,3.6249,2443.91,5.698,0.456481,186.65,26.31119,695.99,191.0
2021-05-20 00:00:00,39989.8,65.0,1.0008,3.8859,2659.62,6.234,0.4776,205.0,28.77202,775.52,210.988
2021-05-20 06:00:00,40571.98,69.636,1.0436,4.1293,2760.0,6.493,0.49525,212.63,30.37453,813.9,218.444
2021-05-20 12:00:00,39866.48,73.42,1.1026,4.1043,2764.87,6.568,0.4944,209.69,30.61379,810.97,221.241
2021-05-20 18:00:00,40623.33,74.019,1.1108,4.1947,2775.07,6.663,0.496012,211.11,30.65921,820.88,227.592
2021-05-21 00:00:00,39912.23,72.756,1.0899,4.0483,2756.36,6.325,0.475275,202.69,29.42314,801.07,217.398
2021-05-21 06:00:00,41187.62,72.057,1.078,4.0417,2715.96,6.405,0.485132,207.07,29.24973,805.23,218.655
2021-05-21 12:00:00,37400.0,64.662,0.9875,3.7227,2495.96,5.654,0.442024,184.62,26.30764,703.36,192.579
2021-05-21 18:00:00,37340.77,64.433,0.9771,3.6743,2434.86,5.568,0.419433,180.23,25.60639,689.13,188.728
2021-05-22 00:00:00,36451.0,58.079,0.8998,3.3989,2236.78,5.141,0.38726,168.68,23.37044,637.92,176.951
2021-05-22 06:00:00,38190.15,61.314,0.9592,3.6,2417.92,5.45,0.406353,179.33,24.92926,698.91,187.971
2021-05-22 12:00:00,38026.47,58.518,0.9743,3.4408,2290.19,5.148,0.394932,173.11,23.83966,648.38,180.538
2021-05-22 18:00:00,37476.83,58.603,0.9739,3.4356,2297.19,5.108,0.389435,169.48,23.31876,630.53,178.234
2021-05-23 00:00:00,36927.62,59.065,0.9967,3.4268,2233.48,5.075,0.388361,169.37,22.77113,631.81,171.898
2021-05-23 06:00:00,35433.91,52.767,0.8574,3.0149,2118.59,4.554,0.341429,147.93,19.35413,562.47,150.625
2021-05-23 12:00:00,32750.0,45.966,0.7551,2.6824,1915.78,4.028,0.309181,131.52,17.12967,514.59,135.643
2021-05-23 18:00:00,34758.67,51.527,0.8188,2.9096,2099.58,4.304,0.363589,142.72,19.87843,553.42,150.218
2021-05-24 00:00:00,35361.54,51.529,0.8589,3.0577,2136.2,4.479,0.44064,151.0,21.65788,585.09,157.895
2021-05-24 06:00:00,37648.65,58.677,0.958,3.4027,2373.52,4.88,0.433098,165.32,24.11608,649.35,175.163
2021-05-24 12:00:00,37735.0,61.533,0.9707,3.4399,2547.77,5.143,0.424739,168.66,24.89548,663.49,183.448
2021-05-24 18:00:00,38878.56,73.614,0.9819,3.546,2651.24,5.654,0.439715,185.42,26.44489,754.4,201.22
2021-05-25 00:00:00,38420.28,76.995,0.9473,3.5855,2596.35,5.62,0.432336,181.34,25.79112,722.93,200.645
2021-05-25 06:00:00,36586.84,72.362,0.8711,3.2713,2396.43,5.078,0.41192,169.83,23.75512,673.75,178.82
2021-05-25 12:00:00,38022.68,77.129,0.982,3.576,2591.42,5.367,0.425713,175.56,25.96561,696.14,191.97
2021-05-25 18:00:00,38361.81,78.269,0.9766,3.6662,2707.56,5.706,0.429421,184.09,27.54916,719.9,195.357
2021-05-26 00:00:00,39264.1,79.066,0.9986,3.8378,2803.98,6.254,0.448337,193.45,30.0723,754.68,209.011
2021-05-26 06:00:00,39916.5,79.056,1.0419,3.8949,2837.54,6.344,0.453844,199.92,32.33352,767.69,217.436
2021-05-26 12:00:00,39022.61,76.867,1.0063,3.8176,2742.67,6.268,0.442501,196.51,30.64706,741.42,208.176
2021-05-26 18:00:00,39293.23,79.717,1.0248,3.9323,2889.84,6.445,0.443506,199.18,34.04773,765.34,214.287
2021-05-27 00:00:00,38191.03,75.392,0.9855,3.7832,2736.03,6.434,0.424178,188.9,33.39449,734.56,201.223
2021-05-27 06:00:00,39728.09,77.932,1.0122,3.9293,2831.18,7.161,0.439902,199.31,34.81288,766.41,208.362
2021-05-27 12:00:00,39076.49,74.351,1.0019,4.0406,2788.3,7.26,0.432261,199.35,33.48941,776.27,208.827
2021-05-27 18:00:00,38556.88,74.588,0.976,3.879,2745.51,7.022,0.420715,194.41,31.7348,750.59,205.357
2021-05-28 00:00:00,37034.08,72.907,0.9179,3.6069,2578.56,6.376,0.391389,182.29,29.60029,700.95,187.462
2021-05-28 06:00:00,35376.41,64.525,0.8593,3.3143,2438.04,5.942,0.370766,167.44,27.27071,658.13,173.354
2021-05-28 12:00:00,36012.94,69.221,0.9073,3.4498,2503.54,6.103,0.391816,176.25,29.30263,688.58,184.063
2021-05-28 18:00:00,35680.47,68.219,0.9,3.3959,2413.81,6.118,0.399077,177.41,27.87118,689.2,183.042
2021-05-29 00:00:00,36882.76,69.718,0.9068,3.5141,2542.8,6.633,0.393007,184.5,28.62155,709.99,206.063
2021-05-29 06:00:00,35409.5,66.6,0.8781,3.364,2454.23,6.317,0.379062,173.8,27.50239,671.04,197.657
2021-05-29 12:00:00,33913.54,62.241,0.809,3.0975,2269.98,5.922,0.34763,160.02,25.12291,630.23,175.461
2021-05-29 18:00:00,34627.82,64.393,0.8328,3.2141,2280.72,6.029,0.367176,164.12,25.38331,652.42,176.917
2021-05-30 00:00:00,35349.38,65.473,0.8534,3.3595,2373.13,6.104,0.394346,172.59,26.84496,671.9,181.543
2021-05-30 06:00:00,36383.45,67.721,0.8914,3.4428,2462.87,6.344,0.394842,180.25,29.06618,685.8,189.804
2021-05-30 12:00:00,35847.44,66.647,0.8785,3.4203,2422.43,6.152,0.380673,174.12,28.04135,665.82,187.5
2021-05-30 18:00:00,35669.44,66.186,0.8493,3.2868,2387.66,6.036,0.374811,170.72,26.83846,661.57,181.618
2021-05-31 00:00:00,34483.38,63.752,0.83,3.2465,2320.3,5.866,0.372734,165.44,26.29599,645.25,175.803
2021-05-31 06:00:00,36871.3,67.629,0.8924,3.4764,2554.19,6.281,0.402566,182.05,28.84399,690.36,188.393
2021-05-31 12:00:00,36959.65,67.255,0.8997,3.4801,2617.4,6.252,0.393077,182.82,30.48561,696.34,188.135
2021-05-31 18:00:00,37279.31,70.083,0.9359,3.6073,2707.12,6.632,0.402523,188.05,32.12418,702.65,197.54
2021-06-01 00:00:00,37278.51,69.913,0.9296,3.5893,2699.64,6.529,0.406388,186.55,31.3551,702.55,199.2
2021-06-01 06:00:00,36597.34,67.633,0.9164,3.6338,2624.7,6.284,0.395822,181.92,30.35091,689.71,190.647
2021-06-01 12:00:00,36158.19,66.888,0.9001,3.556,2557.97,6.268,0.423065,178.91,29.89512,681.47,187.798
2021-06-01 18:00:00,36685.0,67.672,0.8952,3.667,2634.42,6.315,0.4183,182.98,30.72087,691.25,191.697
2021-06-02 00:00:00,36806.77,67.489,0.9134,3.7427,2638.48,6.301,0.417483,182.73,30.62863,686.71,193.726
2021-06-02 06:00:00,37204.3,67.599,0.9129,3.7331,2695.45,6.269,0.414208,182.6,30.36669,692.58,195.183
2021-06-02 12:00:00,38017.0,68.553,0.9637,3.7957,2770.55,6.429,0.422054,188.26,31.52485,706.34,205.601
2021-06-02 18:00:00,37577.91,68.291,1.0196,3.8112,2706.64,6.371,0.418808,187.27,30.65753,697.69,202.3
2021-06-03 00:00:00,38815.01,69.291,1.0469,3.8694,2817.23,6.474,0.4238,191.77,31.71049,717.41,207.784
2021-06-03 06:00:00,38791.36,69.769,1.0522,3.8871,2808.0,6.489,0.424864,192.13,32.0033,718.65,209.772
2021-06-03 12:00:00,38811.8,68.935,1.1337,3.8593,2823.18,6.463,0.421417,191.55,32.22234,716.14,207.007
2021-06-03 18:00:00,39248.55,69.793,1.1112,3.8788,2856.68,6.537,0.425109,193.58,32.19107,718.85,210.061
2021-06-04 00:00:00,36744.16,64.361,1.016,3.5511,2657.84,5.963,0.385884,175.94,28.64402,666.67,191.058
2021-06-04 06:00:00,36587.77,63.387,1.0025,3.4691,2625.76,5.906,0.381711,174.06,28.08716,657.95,185.097
2021-06-04 12:00:00,37111.43,64.607,1.0487,3.5757,2692.35,6.049,0.392307,178.46,29.28838,671.64,192.99
2021-06-04 18:00:00,36856.52,64.76,1.0285,3.5601,2690.68,6.014,0.384782,178.63,28.84429,671.48,191.232
2021-06-05 00:00:00,37613.96,66.563,1.0498,3.6382,2773.27,6.12,0.398566,182.42,29.50043,680.96,196.08
2021-06-05 06:00:00,35915.27,63.45,1.0136,3.4447,2641.0,5.819,0.379789,173.68,27.69745,652.03,186.614
2021-06-05 12:00:00,36019.0,63.252,0.995,3.4101,2620.52,5.809,0.376828,172.72,27.20299,650.84,185.53
2021-06-05 18:00:00,35539.49,62.993,0.977,3.4313,2629.75,5.778,0.375081,173.07,27.15546,649.48,185.307
2021-06-06 00:00:00,36250.1,64.062,0.9947,3.4899,2696.29,5.918,0.38552,179.72,27.78897,666.82,192.291
2021-06-06 06:00:00,35887.8,63.522,0.9932,3.4851,2692.27,5.827,0.380149,176.51,27.53766,657.39,188.267
2021-06-06 12:00:00,36038.01,63.963,1.0089,3.6198,2692.9,5.84,0.380693,176.01,27.36346,653.19,186.556
2021-06-06 18:00:00,35800.48,64.004,1.025,3.8384,2710.97,5.848,0.380354,176.38,27.52653,655.95,185.426
2021-06-07 00:00:00,36302.78,64.378,1.0498,3.8881,2788.44,5.881,0.385954,179.59,28.24583,663.15,191.1
2021-06-07 06:00:00,36395.0,64.414,1.0698,4.0288,2813.7,5.891,0.385947,180.78,28.35042,664.36,191.48
2021-06-07 12:00:00,35725.01,62.58,1.0316,3.8343,2725.4,5.689,0.373623,174.27,27.10327,641.04,185.101
2021-06-07 18:00:00,33575.91,57.936,0.9648,3.4901,2592.47,5.193,0.346214,161.98,24.57476,596.36,172.732
2021-06-08 00:00:00,32925.0,55.576,0.9333,3.2885,2506.86,4.985,0.339213,157.67,23.94637,579.34,166.745
2021-06-08 06:00:00,33128.46,56.244,0.94,3.4351,2535.56,5.052,0.344109,159.35,24.32354,587.45,168.491
2021-06-08 12:00:00,32192.52,53.721,0.9138,3.3882,2424.82,4.823,0.337158,155.72,23.10996,578.7,162.614
2021-06-08 18:00:00,33402.13,56.748,0.9416,3.4498,2509.11,5.054,0.349576,160.76,24.08701,595.93,166.167
2021-06-09 00:00:00,33533.94,55.63,0.9717,3.3545,2477.4,4.925,0.336935,157.3,23.36703,584.54,164.703
2021-06-09 06:00:00,35010.4,59.821,1.0851,3.4979,2538.55,5.1,0.345057,162.44,24.18023,606.12,170.889
2021-06-09 12:00:00,36575.01,60.476,1.0703,3.484,2593.58,5.279,0.353582,172.15,25.29607,626.59,176.182
2021-06-09 18:00:00,37403.86,62.372,1.0408,3.5121,2611.27,5.342,0.365295,172.57,25.58621,635.0,177.0
2021-06-10 00:00:00,36830.65,60.263,1.0051,3.4164,2538.14,5.214,0.355012,169.24,24.44298,615.64,172.915
2021-06-10 06:00:00,37843.95,60.051,1.011,3.3834,2568.35,5.229,0.351084,170.93,24.54857,622.1,175.832
2021-06-10 12:00:00,36497.79,57.903,0.9962,3.3184,2467.18,5.023,0.338753,164.81,23.31001,599.59,168.634
2021-06-10 18:00:00,36694.05,57.852,1.0501,3.2771,2471.59,5.083,0.338657,168.38,23.14,601.59,170.273
2021-06-11 00:00:00,37013.52,57.94,1.0479,3.2793,2465.8,5.043,0.336368,171.47,22.92043,600.02,172.348
2021-06-11 06:00:00,37395.87,59.378,1.0299,3.3262,2472.42,5.084,0.338419,171.16,23.00489,605.05,172.572
2021-06-11 12:00:00,36922.01,57.604,1.0453,3.2184,2404.01,5.067,0.32725,165.27,22.18727,585.75,168.259
2021-06-11 18:00:00,37338.44,56.773,0.9736,3.1345,2355.27,4.915,0.318158,162.9,21.48128,577.12,165.591
2021-06-12 00:00:00,35179.26,53.714,0.9248,2.9506,2290.28,4.658,0.305369,155.52,20.23362,552.01,156.09
2021-06-12 06:00:00,35627.18,54.917,0.9528,3.1013,2390.59,4.807,0.317975,159.47,20.97951,566.93,161.007
2021-06-12 12:00:00,35739.99,55.71,0.9771,3.1828,2412.02,4.87,0.339978,163.37,21.99754,582.27,164.258
2021-06-12 18:00:00,35557.33,55.171,0.9906,3.1427,2371.49,4.832,0.328024,161.85,21.67363,580.0,163.935
2021-06-13 00:00:00,34981.24,54.219,0.9712,3.0137,2316.61,4.695,0.312479,157.69,20.73599,560.4,158.489
2021-06-13 06:00:00,35914.04,54.967,1.0191,3.0789,2364.19,4.757,0.322306,161.25,21.01634,571.28,159.347
